id,year,player_name,image,player_id,height,weight,collage,born,birth_city,birth_state,position,age,team,g,gs,mp,fg,fga,3p,3pa,2p,2pa,ft,fta,orb,drb,rtb,ast,stl,blk,tov,pf,pts,championships,mvps,allstar_selections,all_nba
21262,2012,Tim Duncan,https://media.gettyimages.com/id/169000810/photo/oakland-ca-tim-duncan-of-the-san-antonio-spurs-looks-on-against-the-golden-state-warriors-in.jpg?s=612x612&w=gi&k=20&c=1YAGmYVqH2I-KYQctp4tToTWsKHFNBY_XwvTsq1yv1s=,2535,211,113,Wake Forest University,1976,St. Croix,U.S. Virgin Islands,C,35,SAS,58,58,1634,361,733,0,4,361,729,173,249,110,410,520,132,38,88,97,98,895,2,5,15,15
21264,2012,Kevin Durant,https://media.gettyimages.com/id/1395057957/photo/new-york-new-york-kevin-durant-of-the-brooklyn-nets-reacts-during-game-four-of-the-eastern.jpg?s=612x612&w=gi&k=20&c=ln-2wgBYFLB_NPe0hBVsatYD5ymmgyaoYApKmJADzvQ=,3220,206,108,University of Texas at Austin,1988,Washington,District of Columbia,SF,23,OKC,66,66,2546,643,1297,133,344,510,953,431,501,40,487,527,231,88,77,248,133,1850,2,1,14,10
21308,2012,Kevin Garnett,https://media.gettyimages.com/id/91224687/photo/waltham-ma-kevin-garnett-of-the-boston-celtics-poses-for-a-portrait-during-the-2009-nba-media.jpg?s=612x612&w=gi&k=20&c=M6FHd20k5WCgJO_P2SCQzA0NavV3Enn4l1jhReq1l40=,2401,211,108,,1976,Mauldin,South Carolina,C,35,BOS,60,60,1864,391,777,3,9,388,768,162,189,66,428,494,175,56,61,107,141,947,1,1,15,9
21310,2012,Pau Gasol,https://media.gettyimages.com/id/101605006/photo/los-angeles-ca-pau-gasol-of-the-los-angeles-lakers-reacts-in-the-second-half-against-the.jpg?s=612x612&w=gi&k=20&c=wpe25Ox7ozn6fycgzYlwazCvF6RYqRvqnEgXWDbk90k=,2808,213,113,,1980,Barcelona,Spain,PF,31,LAL,65,65,2430,459,917,7,27,452,890,204,261,183,495,678,237,37,88,142,127,1129,2,0,6,4
21338,2012,James Harden,https://media.gettyimages.com/id/137241196/photo/boston-ma-james-harden-of-the-oklahoma-city-thunder-looks-on-in-the-first-quarter-against-the.jpg?s=612x612&w=gi&k=20&c=j8jqEb1xsuSWrC2iSgQmY1uUr9zf0ifuB-ccyJJ3lao=,3357,196,99,Arizona State University,1989,Los Angeles,California,SG,22,OKC,62,2,1946,309,629,114,292,195,337,312,369,30,222,252,229,62,15,137,150,1044,0,1,10,7
21363,2012,Grant Hill,https://media.gettyimages.com/id/929748012/photo/phoenix-grant-hill-of-the-detroit-pistons-smiles-circa-1997-at-america-west-arena-in-phoenix.jpg?s=612x612&w=gi&k=20&c=pV3vMkkqEdICi27KrNjRMO3e-o4gnCEjyfnxaik-rYw=,2332,203,102,Duke University,1972,Dallas,Texas,SF,39,PHO,49,46,1378,201,451,14,53,187,398,83,109,29,142,171,107,41,29,65,88,499,0,0,7,5
21376,2012,Dwight Howard,https://media.gettyimages.com/id/1322596680/photo/philadelphia-pennsylvania-dwight-howard-of-the-philadelphia-76ers-celebrates-during-the.jpg?s=612x612&w=gi&k=20&c=TVSiksX-qPAauhvXTo1enUAFETjceN81e6_NlPbVpZg=,3000,211,120,,1985,Atlanta,Georgia,C,26,ORL,54,54,2070,416,726,0,7,416,719,281,572,200,585,785,104,81,116,175,159,1113,1,0,8,7
21395,2012,LeBron James,https://media.gettyimages.com/id/1463993781/photo/los-angeles-california-lebron-james-of-the-los-angeles-lakers-reacts-after-scoring-to-pass.jpg?s=612x612&w=gi&k=20&c=NUzc0DakaEDifXo9y2sBIIBvBrxeybcaQ8DSmqHDelM=,2944,203,113,,1984,Akron,Ohio,SF,27,MIA,62,62,2326,621,1169,54,149,567,1020,387,502,94,398,492,387,115,50,213,96,1683,4,4,20,19
21434,2012,Jason Kidd,https://media.gettyimages.com/id/1312307558/photo/jason-kidd-point-guard-and-shooting-guard-for-the-phoenix-suns-dribbles-the-basketball-down.jpg?s=612x612&w=gi&k=20&c=_2MQkEDTA45C88I5CkCgBMFbA4auk4tUUA_-8B4MzpI=,2337,193,92,University of California,1973,San Francisco,California,PG,38,DAL,48,48,1379,99,273,79,223,20,50,22,28,15,183,198,264,82,10,91,83,299,1,0,10,6
21474,2012,Tracy McGrady,https://media.gettyimages.com/id/121661997/photo/tracy-mcgrady-of-the-houston-rockets-brings-the-ball-up-the-court-during-the-nba-game-between.jpg?s=612x612&w=gi&k=20&c=EvDFApi3tgyRHX7Hy2mPufUdWei63kcPyAk2mR3V3pw=,2555,203,95,,1979,Bartow,Florida,SF,32,ATL,52,0,837,101,231,15,33,86,198,56,83,23,131,154,110,16,15,53,35,273,0,0,7,7
21499,2012,Steve Nash,https://www.bpmcdn.com/f/files/victoria/import/2018-03/11235020_web1_Steve-Nash_Flickr.jpg,2491,190,88,Santa Clara University,1974,Johannesburg,South Africa,PG,37,PHO,62,62,1961,295,555,55,141,240,414,127,142,26,160,186,664,38,8,229,53,772,0,2,8,7
21505,2012,Dirk Nowitzki,"https://media.bleacherreport.com/image/upload/q_auto,w_1500,c_scale,f_auto/v1676673768/ehplcawwxao6uioiet2f.jpg",2626,213,111,,1978,Wurzburg,Germany,PF,33,DAL,62,62,2079,473,1034,78,212,395,822,318,355,46,372,418,136,42,30,117,129,1342,1,1,14,12
21517,2012,Tony Parker,https://media.gettyimages.com/id/169574382/photo/memphis-tn-tony-parker-of-the-san-antonio-spurs-reacts-in-the-fourth-quarter-while-taking-on.jpg?s=612x612&w=gi&k=20&c=mO2m-hlMw9BG5E_vwhGmC3yh1HatyPxSKf72iR5ruAo=,2823,188,83,,1982,Bruges,Belgium,PG,29,SAS,60,60,1923,427,890,14,61,413,829,227,284,22,149,171,463,57,5,153,75,1095,4,0,6,4
21525,2012,Paul Pierce,https://www.nbc.com/sites/nbcblog/files/styles/scale_862/public/2024/03/paul-pierce-boston-celtics2.jpg,2630,201,106,University of Kansas,1977,Oakland,California,SF,34,BOS,61,61,2075,394,890,100,273,294,617,293,344,37,280,317,274,70,26,173,147,1181,1,0,10,4
21586,2012,Amar'e Stoudemire,https://s.yimg.com/ny/api/res/1.2/V6zMHaRpLN3KjMWdBxSO2w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTUwNg--/https://media.zenfs.com/en/homerun/feed_manager_auto_publish_494/e3ef6ed584ac7eea13ed96e512619086,2896,208,111,,1982,Lake Wales,Florida,PF,29,NYK,47,47,1543,316,654,5,21,311,633,186,243,106,261,367,52,38,45,112,138,823,0,0,6,5
21646,2012,Russell Westbrook,https://media.gettyimages.com/id/1702777254/photo/playa-vista-ca-russell-westbrook-of-the-la-clippers-poses-for-a-head-shot-during-2023-24-nba.jpg?s=612x612&w=gi&k=20&c=ZApMVbwrCbBagfStE_EA7HUQJnwWAH8RXRRE31iRbEQ=,3325,190,90,"University of California, Los Angeles",1988,Long Beach,California,PG,23,OKC,66,66,2331,578,1266,62,196,516,1070,340,413,96,205,301,362,112,21,239,147,1558,0,1,9,9
21686,2013,LaMarcus Aldridge,https://s.hdnux.com/photos/01/12/72/20/19637254/6/rawImage.jpg,3128,211,117,University of Texas at Austin,1985,Dallas,Texas,PF,27,POR,74,74,2790,638,1318,2,14,636,1304,282,348,175,495,670,192,62,91,143,187,1560,0,0,7,5
21688,2013,Ray Allen,https://media.gettyimages.com/id/145777952/photo/miami-fl-ray-allen-of-the-boston-celtics-reacts-in-the-fourth-quarter-against-the-miami-heat.jpg?s=612x612&w=gi&k=20&c=xf7rkgotihfK1-SMOsbZ3xjJghAcNesSxmaQ_AxozXQ=,2450,203,99,Florida State University,1965,Milton,Florida,SG,37,MIA,79,0,2035,292,651,139,332,153,319,140,158,40,177,217,135,67,15,103,129,863,2,0,10,2
21744,2013,Chris Bosh,https://s.yimg.com/os/creatr-uploaded-images/2021-09/268c2920-14a2-11ec-bddf-7cac2f45a5b2,2916,211,106,Georgia Institute of Technology,1984,Dallas,Texas,C,28,MIA,74,74,2454,485,907,21,74,464,833,241,302,131,370,501,123,66,101,128,168,1232,2,0,11,1
21757,2013,Kobe Bryant,https://media.gettyimages.com/id/139369178/photo/phoenix-az-kobe-bryant-of-the-los-angeles-lakers-adjusts-his-jersey-during-the-nba-game.jpg?s=612x612&w=gi&k=20&c=M0YYaiFg29H64rWFo8feDwWwQLYkToyORpBZB6aMZj0=,2456,198,96,,1978,Philadelphia,Pennsylvania,SG,34,LAL,78,78,3013,738,1595,132,407,606,1188,525,626,66,367,433,469,106,25,287,173,2133,5,1,18,15
21769,2013,Vince Carter,https://media.gettyimages.com/id/470135913/photo/houston-tx-vince-carter-of-the-toronto-raptors-during-the-game-against-the-houston-rockets-on.jpg?s=612x612&w=gi&k=20&c=CjGd1yr9Db5GCIiLB-HQvyAfGmTf72VIExwijyKByK4=,2590,198,99,University of North Carolina,1977,Daytona Beach,Florida,SF,36,DAL,81,3,2093,372,855,162,399,210,456,182,223,58,276,334,194,74,44,106,226,1088,0,0,8,2
21798,2013,Stephen Curry,https://media.gettyimages.com/id/1398745379/photo/dallas-texas-stephen-curry-of-the-golden-state-warriors-reacts-to-a-play-during-the-second.jpg?s=612x612&w=gi&k=20&c=pLQzdU06RsTSK8zC5INj3OwWeraJSbIZQv19FW0hulY=,3343,190,86,Davidson College,1988,Akron,Ohio,PG,24,GSW,78,78,2983,626,1388,272,600,354,788,262,291,59,255,314,539,126,12,240,198,1786,4,2,10,9
21825,2013,Tim Duncan,https://media.gettyimages.com/id/169000810/photo/oakland-ca-tim-duncan-of-the-san-antonio-spurs-looks-on-against-the-golden-state-warriors-in.jpg?s=612x612&w=gi&k=20&c=1YAGmYVqH2I-KYQctp4tToTWsKHFNBY_XwvTsq1yv1s=,2535,211,113,Wake Forest University,1976,St. Croix,U.S. Virgin Islands,C,36,SAS,69,69,2078,490,976,2,7,488,969,245,300,124,562,686,184,50,183,147,117,1227,2,5,15,15
21827,2013,Kevin Durant,https://media.gettyimages.com/id/1395057957/photo/new-york-new-york-kevin-durant-of-the-brooklyn-nets-reacts-during-game-four-of-the-eastern.jpg?s=612x612&w=gi&k=20&c=ln-2wgBYFLB_NPe0hBVsatYD5ymmgyaoYApKmJADzvQ=,3220,206,108,University of Texas at Austin,1988,Washington,District of Columbia,SF,24,OKC,81,81,3119,731,1433,139,334,592,1099,679,750,46,594,640,374,116,105,280,143,2280,2,1,14,10
21853,2013,Kevin Garnett,https://media.gettyimages.com/id/91224687/photo/waltham-ma-kevin-garnett-of-the-boston-celtics-poses-for-a-portrait-during-the-2009-nba-media.jpg?s=612x612&w=gi&k=20&c=M6FHd20k5WCgJO_P2SCQzA0NavV3Enn4l1jhReq1l40=,2401,211,108,,1976,Mauldin,South Carolina,C,36,BOS,68,68,2022,422,850,2,16,420,834,158,201,75,455,530,159,78,62,110,154,1004,1,1,15,9
21856,2013,Pau Gasol,https://media.gettyimages.com/id/101605006/photo/los-angeles-ca-pau-gasol-of-the-los-angeles-lakers-reacts-in-the-second-half-against-the.jpg?s=612x612&w=gi&k=20&c=wpe25Ox7ozn6fycgzYlwazCvF6RYqRvqnEgXWDbk90k=,2808,213,113,,1980,Barcelona,Spain,PF,32,LAL,49,42,1655,270,579,8,28,262,551,125,178,111,310,421,200,24,61,104,93,673,2,0,6,4
21886,2013,James Harden,https://media.gettyimages.com/id/137241196/photo/boston-ma-james-harden-of-the-oklahoma-city-thunder-looks-on-in-the-first-quarter-against-the.jpg?s=612x612&w=gi&k=20&c=j8jqEb1xsuSWrC2iSgQmY1uUr9zf0ifuB-ccyJJ3lao=,3357,196,99,Arizona State University,1989,Los Angeles,California,SG,23,HOU,78,78,2985,585,1337,179,486,406,851,674,792,62,317,379,455,142,38,295,178,2023,0,1,10,7
21911,2013,Grant Hill,https://media.gettyimages.com/id/929748012/photo/phoenix-grant-hill-of-the-detroit-pistons-smiles-circa-1997-at-america-west-arena-in-phoenix.jpg?s=612x612&w=gi&k=20&c=pV3vMkkqEdICi27KrNjRMO3e-o4gnCEjyfnxaik-rYw=,2332,203,102,Duke University,1972,Dallas,Texas,SF,40,LAC,29,0,437,38,98,3,11,35,87,14,24,6,43,49,26,11,7,25,39,93,0,0,7,5
21919,2013,Dwight Howard,https://media.gettyimages.com/id/1322596680/photo/philadelphia-pennsylvania-dwight-howard-of-the-philadelphia-76ers-celebrates-during-the.jpg?s=612x612&w=gi&k=20&c=TVSiksX-qPAauhvXTo1enUAFETjceN81e6_NlPbVpZg=,3000,211,120,,1985,Atlanta,Georgia,C,27,LAL,76,76,2722,470,813,1,6,469,807,355,721,251,694,945,108,84,186,225,291,1296,1,0,8,7
21933,2013,LeBron James,https://media.gettyimages.com/id/1463993781/photo/los-angeles-california-lebron-james-of-the-los-angeles-lakers-reacts-after-scoring-to-pass.jpg?s=612x612&w=gi&k=20&c=NUzc0DakaEDifXo9y2sBIIBvBrxeybcaQ8DSmqHDelM=,2944,203,113,,1984,Akron,Ohio,PF,28,MIA,76,76,2877,765,1354,103,254,662,1100,403,535,97,513,610,551,129,67,226,110,2036,4,4,20,19
21971,2013,Jason Kidd,https://media.gettyimages.com/id/1312307558/photo/jason-kidd-point-guard-and-shooting-guard-for-the-phoenix-suns-dribbles-the-basketball-down.jpg?s=612x612&w=gi&k=20&c=_2MQkEDTA45C88I5CkCgBMFbA4auk4tUUA_-8B4MzpI=,2337,193,92,University of California,1973,San Francisco,California,SG,39,NYK,76,48,2043,152,409,114,325,38,84,40,48,50,273,323,249,125,25,76,125,458,1,0,10,6
22061,2013,Steve Nash,https://www.bpmcdn.com/f/files/victoria/import/2018-03/11235020_web1_Steve-Nash_Flickr.jpg,2491,190,88,Santa Clara University,1974,Johannesburg,South Africa,PG,38,LAL,50,50,1627,236,475,57,130,179,345,107,116,26,116,142,333,30,5,126,70,636,0,2,8,7
22067,2013,Dirk Nowitzki,"https://media.bleacherreport.com/image/upload/q_auto,w_1500,c_scale,f_auto/v1676673768/ehplcawwxao6uioiet2f.jpg",2626,213,111,,1978,Wurzburg,Germany,PF,34,DAL,53,47,1661,343,728,65,157,278,571,166,193,37,326,363,132,38,37,70,93,917,1,1,14,12
22083,2013,Tony Parker,https://media.gettyimages.com/id/169574382/photo/memphis-tn-tony-parker-of-the-san-antonio-spurs-reacts-in-the-fourth-quarter-while-taking-on.jpg?s=612x612&w=gi&k=20&c=mO2m-hlMw9BG5E_vwhGmC3yh1HatyPxSKf72iR5ruAo=,2823,188,83,,1982,Bruges,Belgium,PG,30,SAS,66,66,2174,519,995,24,68,495,927,279,330,18,180,198,499,54,6,170,92,1341,4,0,6,4
22093,2013,Paul Pierce,https://www.nbc.com/sites/nbcblog/files/styles/scale_862/public/2024/03/paul-pierce-boston-celtics2.jpg,2630,201,106,University of Kansas,1977,Oakland,California,SF,35,BOS,77,77,2575,476,1092,145,382,331,710,333,423,45,442,487,370,84,30,214,210,1430,1,0,10,4
22165,2013,Amar'e Stoudemire,https://s.yimg.com/ny/api/res/1.2/V6zMHaRpLN3KjMWdBxSO2w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTUwNg--/https://media.zenfs.com/en/homerun/feed_manager_auto_publish_494/e3ef6ed584ac7eea13ed96e512619086,2896,208,111,,1982,Lake Wales,Florida,PF,30,NYK,29,0,682,154,267,0,0,154,267,105,130,60,85,145,13,10,21,50,89,413,0,0,6,5
22218,2013,Rasheed Wallace,https://media.gettyimages.com/id/83274614/photo/auburn-hills-mi-rasheed-wallace-of-the-detroit-pistons-poses-for-a-portrait-during-nba-media.jpg?s=612x612&w=gi&k=20&c=g33nn0OlyMxz8nHwW9hnxMOQqlPEB3ga4rneJe_4O1Q=,2443,208,102,University of North Carolina,1974,Philadelphia,Pennsylvania,C,38,NYK,21,0,296,55,142,22,69,33,73,14,20,11,72,83,6,13,15,10,40,146,1,0,4,0
22230,2013,Russell Westbrook,https://media.gettyimages.com/id/1702777254/photo/playa-vista-ca-russell-westbrook-of-the-la-clippers-poses-for-a-head-shot-during-2023-24-nba.jpg?s=612x612&w=gi&k=20&c=ZApMVbwrCbBagfStE_EA7HUQJnwWAH8RXRRE31iRbEQ=,3325,190,90,"University of California, Los Angeles",1988,Long Beach,California,PG,24,OKC,82,82,2861,673,1535,97,300,576,1235,460,575,111,317,428,607,145,24,273,189,1903,0,1,9,9
22263,2014,LaMarcus Aldridge,https://s.hdnux.com/photos/01/12/72/20/19637254/6/rawImage.jpg,3128,211,117,University of Texas at Austin,1985,Dallas,Texas,PF,28,POR,69,69,2498,652,1423,3,15,649,1408,296,360,166,599,765,178,63,68,123,147,1603,0,0,7,5
22267,2014,Ray Allen,https://media.gettyimages.com/id/145777952/photo/miami-fl-ray-allen-of-the-boston-celtics-reacts-in-the-fourth-quarter-against-the-miami-heat.jpg?s=612x612&w=gi&k=20&c=xf7rkgotihfK1-SMOsbZ3xjJghAcNesSxmaQ_AxozXQ=,2450,203,99,Florida State University,1965,Milton,Florida,SG,38,MIA,73,9,1936,240,543,116,309,124,234,105,116,23,182,205,143,54,8,84,115,701,2,0,10,2
22330,2014,Chris Bosh,https://s.yimg.com/os/creatr-uploaded-images/2021-09/268c2920-14a2-11ec-bddf-7cac2f45a5b2,2916,211,106,Georgia Institute of Technology,1984,Dallas,Texas,C,29,MIA,79,79,2531,492,953,74,218,418,735,223,272,98,424,522,87,80,78,125,192,1281,2,0,11,1
22348,2014,Kobe Bryant,https://media.gettyimages.com/id/139369178/photo/phoenix-az-kobe-bryant-of-the-los-angeles-lakers-adjusts-his-jersey-during-the-nba-game.jpg?s=612x612&w=gi&k=20&c=M0YYaiFg29H64rWFo8feDwWwQLYkToyORpBZB6aMZj0=,2456,198,96,,1978,Philadelphia,Pennsylvania,SG,35,LAL,6,6,177,31,73,3,16,28,57,18,21,2,24,26,38,7,1,34,9,83,5,1,18,15
22368,2014,Vince Carter,https://media.gettyimages.com/id/470135913/photo/houston-tx-vince-carter-of-the-toronto-raptors-during-the-game-against-the-houston-rockets-on.jpg?s=612x612&w=gi&k=20&c=CjGd1yr9Db5GCIiLB-HQvyAfGmTf72VIExwijyKByK4=,2590,198,99,University of North Carolina,1977,Daytona Beach,Florida,SG,37,DAL,81,0,1973,330,811,146,371,184,440,161,196,67,217,284,212,61,35,108,209,967,0,0,8,2
22402,2014,Stephen Curry,https://media.gettyimages.com/id/1398745379/photo/dallas-texas-stephen-curry-of-the-golden-state-warriors-reacts-to-a-play-during-the-second.jpg?s=612x612&w=gi&k=20&c=pLQzdU06RsTSK8zC5INj3OwWeraJSbIZQv19FW0hulY=,3343,190,86,Davidson College,1988,Akron,Ohio,PG,25,GSW,78,78,2846,652,1383,261,615,391,768,308,348,46,288,334,666,128,14,294,194,1873,4,2,10,9
22436,2014,Tim Duncan,https://media.gettyimages.com/id/169000810/photo/oakland-ca-tim-duncan-of-the-san-antonio-spurs-looks-on-against-the-golden-state-warriors-in.jpg?s=612x612&w=gi&k=20&c=1YAGmYVqH2I-KYQctp4tToTWsKHFNBY_XwvTsq1yv1s=,2535,211,113,Wake Forest University,1976,St. Croix,U.S. Virgin Islands,C,37,SAS,74,74,2158,444,906,0,5,444,901,231,316,158,563,721,220,43,139,159,134,1119,2,5,15,15
22438,2014,Kevin Durant,https://media.gettyimages.com/id/1395057957/photo/new-york-new-york-kevin-durant-of-the-brooklyn-nets-reacts-during-game-four-of-the-eastern.jpg?s=612x612&w=gi&k=20&c=ln-2wgBYFLB_NPe0hBVsatYD5ymmgyaoYApKmJADzvQ=,3220,206,108,University of Texas at Austin,1988,Washington,District of Columbia,SF,25,OKC,81,81,3122,849,1688,192,491,657,1197,703,805,58,540,598,445,103,59,285,174,2593,2,1,14,10
22465,2014,Kevin Garnett,https://media.gettyimages.com/id/91224687/photo/waltham-ma-kevin-garnett-of-the-boston-celtics-poses-for-a-portrait-during-the-2009-nba-media.jpg?s=612x612&w=gi&k=20&c=M6FHd20k5WCgJO_P2SCQzA0NavV3Enn4l1jhReq1l40=,2401,211,108,,1976,Mauldin,South Carolina,C,37,BRK,54,54,1109,157,356,0,3,157,353,38,47,60,298,358,82,43,40,69,123,352,1,1,15,9
22468,2014,Pau Gasol,https://media.gettyimages.com/id/101605006/photo/los-angeles-ca-pau-gasol-of-the-los-angeles-lakers-reacts-in-the-second-half-against-the.jpg?s=612x612&w=gi&k=20&c=wpe25Ox7ozn6fycgzYlwazCvF6RYqRvqnEgXWDbk90k=,2808,213,113,,1980,Barcelona,Spain,C,33,LAL,60,60,1884,425,885,4,14,421,871,187,254,124,456,580,201,27,92,141,124,1041,2,0,6,4
22503,2014,Tim Hardaway,https://media.gettyimages.com/id/587758428/photo/sacramento-ca-tim-hardaway-of-the-golden-state-warriors-looks-on-against-the-sacramento-kings.jpg?s=612x612&w=gi&k=20&c=9xaTlLaGLwRFvveqeQ-TdtYStxDMOyXU7SRp4Es-jto=,1994,183,79,University of Texas at El Paso,1966,Chicago,Illinois,SG,21,NYK,81,1,1875,294,687,130,358,164,329,106,128,19,102,121,66,44,7,47,144,824,0,0,5,4
22504,2014,James Harden,https://media.gettyimages.com/id/137241196/photo/boston-ma-james-harden-of-the-oklahoma-city-thunder-looks-on-in-the-first-quarter-against-the.jpg?s=612x612&w=gi&k=20&c=j8jqEb1xsuSWrC2iSgQmY1uUr9zf0ifuB-ccyJJ3lao=,3357,196,99,Arizona State University,1989,Los Angeles,California,SG,24,HOU,73,73,2777,549,1205,177,483,372,722,576,665,61,283,344,446,115,29,265,177,1851,0,1,10,7
22535,2014,Dwight Howard,https://media.gettyimages.com/id/1322596680/photo/philadelphia-pennsylvania-dwight-howard-of-the-philadelphia-76ers-celebrates-during-the.jpg?s=612x612&w=gi&k=20&c=TVSiksX-qPAauhvXTo1enUAFETjceN81e6_NlPbVpZg=,3000,211,120,,1985,Atlanta,Georgia,C,28,HOU,71,71,2396,473,800,2,7,471,793,349,638,231,635,866,131,60,128,229,240,1297,1,0,8,7
22548,2014,LeBron James,https://media.gettyimages.com/id/1463993781/photo/los-angeles-california-lebron-james-of-the-los-angeles-lakers-reacts-after-scoring-to-pass.jpg?s=612x612&w=gi&k=20&c=NUzc0DakaEDifXo9y2sBIIBvBrxeybcaQ8DSmqHDelM=,2944,203,113,,1984,Akron,Ohio,PF,29,MIA,77,77,2902,767,1353,116,306,651,1047,439,585,81,452,533,488,121,26,270,126,2089,4,4,20,19
22668,2014,Steve Nash,https://www.bpmcdn.com/f/files/victoria/import/2018-03/11235020_web1_Steve-Nash_Flickr.jpg,2491,190,88,Santa Clara University,1974,Johannesburg,South Africa,PG,39,LAL,15,10,313,36,94,8,24,28,70,22,24,4,25,29,86,7,2,31,18,102,0,2,8,7
22677,2014,Dirk Nowitzki,"https://media.bleacherreport.com/image/upload/q_auto,w_1500,c_scale,f_auto/v1676673768/ehplcawwxao6uioiet2f.jpg",2626,213,111,,1978,Wurzburg,Germany,PF,35,DAL,80,80,2628,633,1273,131,329,502,944,338,376,40,458,498,216,73,45,117,165,1735,1,1,14,12
22693,2014,Tony Parker,https://media.gettyimages.com/id/169574382/photo/memphis-tn-tony-parker-of-the-san-antonio-spurs-reacts-in-the-fourth-quarter-while-taking-on.jpg?s=612x612&w=gi&k=20&c=mO2m-hlMw9BG5E_vwhGmC3yh1HatyPxSKf72iR5ruAo=,2823,188,83,,1982,Bruges,Belgium,PG,31,SAS,68,68,1997,456,914,25,67,431,847,197,243,17,138,155,388,36,9,151,86,1134,4,0,6,4
22701,2014,Paul Pierce,https://www.nbc.com/sites/nbcblog/files/styles/scale_862/public/2024/03/paul-pierce-boston-celtics2.jpg,2630,201,106,University of Kansas,1977,Oakland,California,SF,36,BRK,75,68,2098,321,712,112,300,209,412,256,310,26,322,348,178,86,31,153,190,1010,1,0,10,4
22774,2014,Amar'e Stoudemire,https://s.yimg.com/ny/api/res/1.2/V6zMHaRpLN3KjMWdBxSO2w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTUwNg--/https://media.zenfs.com/en/homerun/feed_manager_auto_publish_494/e3ef6ed584ac7eea13ed96e512619086,2896,208,111,,1982,Lake Wales,Florida,C,31,NYK,65,21,1466,311,558,0,0,311,558,150,203,112,208,320,34,23,37,91,159,772,0,0,6,5
22840,2014,Russell Westbrook,https://media.gettyimages.com/id/1702777254/photo/playa-vista-ca-russell-westbrook-of-the-la-clippers-poses-for-a-head-shot-during-2023-24-nba.jpg?s=612x612&w=gi&k=20&c=ZApMVbwrCbBagfStE_EA7HUQJnwWAH8RXRRE31iRbEQ=,3325,190,90,"University of California, Los Angeles",1988,Long Beach,California,PG,25,OKC,46,46,1412,346,791,68,214,278,577,242,293,55,208,263,319,88,7,177,104,1002,0,1,9,9
22875,2015,LaMarcus Aldridge,https://s.hdnux.com/photos/01/12/72/20/19637254/6/rawImage.jpg,3128,211,117,University of Texas at Austin,1985,Dallas,Texas,PF,29,POR,71,71,2512,659,1415,37,105,622,1310,306,362,177,549,726,124,48,68,122,125,1661,0,0,7,5
22933,2015,Chris Bosh,https://s.yimg.com/os/creatr-uploaded-images/2021-09/268c2920-14a2-11ec-bddf-7cac2f45a5b2,2916,211,106,Georgia Institute of Technology,1984,Dallas,Texas,C,30,MIA,44,44,1556,343,745,63,168,280,577,179,232,46,264,310,95,41,25,95,69,928,2,0,11,1
22944,2015,Kobe Bryant,https://media.gettyimages.com/id/139369178/photo/phoenix-az-kobe-bryant-of-the-los-angeles-lakers-adjusts-his-jersey-during-the-nba-game.jpg?s=612x612&w=gi&k=20&c=M0YYaiFg29H64rWFo8feDwWwQLYkToyORpBZB6aMZj0=,2456,198,96,,1978,Philadelphia,Pennsylvania,SG,36,LAL,35,35,1207,266,713,54,184,212,529,196,241,26,173,199,197,47,7,128,65,782,5,1,18,15
22965,2015,Vince Carter,https://media.gettyimages.com/id/470135913/photo/houston-tx-vince-carter-of-the-toronto-raptors-during-the-game-against-the-houston-rockets-on.jpg?s=612x612&w=gi&k=20&c=CjGd1yr9Db5GCIiLB-HQvyAfGmTf72VIExwijyKByK4=,2590,198,99,University of North Carolina,1977,Daytona Beach,Florida,SG,38,MEM,66,1,1091,135,406,69,232,66,174,45,57,27,106,133,79,43,14,43,102,384,0,0,8,2
23000,2015,Stephen Curry,https://media.gettyimages.com/id/1398745379/photo/dallas-texas-stephen-curry-of-the-golden-state-warriors-reacts-to-a-play-during-the-second.jpg?s=612x612&w=gi&k=20&c=pLQzdU06RsTSK8zC5INj3OwWeraJSbIZQv19FW0hulY=,3343,190,86,Davidson College,1988,Akron,Ohio,PG,26,GSW,80,80,2613,653,1341,286,646,367,695,308,337,56,285,341,619,163,16,249,158,1900,4,2,10,9
23038,2015,Tim Duncan,https://media.gettyimages.com/id/169000810/photo/oakland-ca-tim-duncan-of-the-san-antonio-spurs-looks-on-against-the-golden-state-warriors-in.jpg?s=612x612&w=gi&k=20&c=1YAGmYVqH2I-KYQctp4tToTWsKHFNBY_XwvTsq1yv1s=,2535,211,113,Wake Forest University,1976,St. Croix,U.S. Virgin Islands,C,38,SAS,77,77,2227,419,819,2,7,417,812,230,311,170,534,704,230,63,151,131,165,1070,2,5,15,15
